
 3.90277, -9.33506,  1.75156, -10.37695, -3.55398,  1.66211, -0.35486,  0.35854, -0.70502, -0.26075,  0.00000,  0.03630
 3.54797, -8.97944, -1.75156, -10.28901, -3.86036,  1.66211,  0.26614,  0.35854, -1.05753, -0.34767, -0.18334, -0.07260
 3.54797, -9.24615, -2.80249, -10.46489, -3.79908,  1.55371, -0.08871,  0.44817,  0.00000, -0.08692, -0.18334,  0.03630
 3.28188, -8.62382, -0.35031, -10.55283, -3.79908,  1.69824, -0.53229, -0.17927,  1.76254,  0.17384,  0.06111,  0.07260
 3.54797, -8.71272, -2.80249, -10.37695, -3.98291,  1.58984, -0.44357,  0.26890,  1.41003, -0.08692, -0.06111,  0.00000
 3.28188, -9.06834, -1.05093, -10.55283, -3.79908,  1.62598,  0.26614, -0.08963,  0.35251, -0.52151, -0.18334, -0.03630
 3.63667, -9.33506,  0.00000, -10.81665, -4.22801,  1.51758,  0.17743,  0.26890,  0.00000, -0.26075, -0.30557, -0.03630
 3.28188, -8.62382,  0.35031, -10.72871, -3.92163,  1.77051,  0.08871,  0.00000, -0.70502,  0.00000, -0.06111, -0.18149
 3.90277, -8.62382, -0.35031, -10.72871, -3.55398,  1.55371,  0.08871,  0.08963, -1.05753, -0.08692,  0.18334, -0.10890
 3.81407, -9.06834, -2.45218, -10.55283, -4.04418,  1.62598, -0.26614,  0.35854, -0.35251, -0.17384,  0.12223,  0.10890
 4.34627, -9.24615, -0.35031, -10.81665, -3.73780,  1.69824,  0.17743,  0.62744,  1.76254,  0.00000,  0.00000,  0.03630
 4.25757, -9.42397,  1.40125, -10.37695, -3.55398,  1.62598,  0.00000, -0.08963,  1.05753,  0.26075, -0.36668, -0.10890
 3.37057, -8.97944, -0.70062, -10.99253, -3.73780,  1.62598,  0.08871,  0.26890,  0.00000,  0.08692,  0.12223, -0.07260
 3.99147, -8.62382,  0.35031, -10.46489, -3.79908,  1.44531, -0.08871,  0.00000,  0.35251,  0.34767,  0.12223, -0.18149
 3.54797, -9.42397, -1.05093, -10.64077, -3.98291,  1.80664,  0.08871, -0.26890, -1.05753, -0.52151,  0.12223,  0.00000
 3.72537, -8.80163,  0.35031, -11.16841, -3.61525,  1.66211,  0.17743,  0.35854,  0.70502,  0.34767, -0.24445, -0.14520
 3.63667, -8.80163, -0.35031, -10.90459, -3.67653,  1.30078,  0.00000,  0.17927, -1.41003,  0.43459,  0.00000,  0.10890
 3.45927, -9.06834,  0.35031, -10.90459, -3.73780,  1.51758, -0.44357,  0.26890, -0.70502,  0.00000,  0.36668, -0.07260
 3.72537, -8.97944,  0.35031, -10.64077, -3.37015,  1.51758, -0.53229,  0.00000, -0.35251,  0.43459,  0.00000,  0.18149
 3.72537, -8.80163, -1.05093, -10.90459, -3.43143,  1.48145,  0.26614,  0.08963,  0.00000, -0.17384,  0.00000, -0.14520
 3.90277, -8.53491, -0.70062, -10.99253, -3.49270,  1.58984, -0.35486,  0.35854, -0.70502,  0.17384, -0.06111,  0.00000
 3.28188, -8.80163, -0.70062, -10.99253, -3.92163,  1.44531, -0.17743,  0.26890,  1.41003,  0.08692,  0.06111,  0.03630
 3.99147, -9.15725,  0.70062, -11.34429, -3.30888,  1.44531, -0.17743, -0.26890,  0.35251, -0.43459,  0.12223,  0.03630
 3.90277, -8.71272, -0.70062, -10.99253, -3.61525,  1.66211,  0.44357, -0.26890, -2.11505,  0.17384, -0.06111,  0.00000
 3.63667, -8.62382, -1.05093, -10.72871, -3.79908,  1.55371,  0.00000,  0.44817,  1.41003,  0.17384,  0.06111,  0.00000
 3.28188, -9.15725, -0.35031, -10.99253, -3.86036,  1.62598, -0.44357,  0.08963,  0.00000, -0.17384, -0.18334, -0.03630
 3.19318, -9.06834,  0.70062, -10.99253, -3.73780,  1.22852, -0.08871,  0.00000,  0.00000,  0.52151,  0.30557, -0.29039
 3.54797, -9.06834,  1.05093, -10.90459, -3.61525,  1.48145,  0.79843, -0.26890,  1.05753, -0.08692,  0.00000, -0.10890
 3.54797, -9.15725,  1.40125, -10.99253, -3.37015,  1.44531,  0.00000,  0.00000, -1.41003,  0.26075,  0.06111, -0.18149
 3.28188, -9.06834,  1.40125, -11.34429, -3.18633,  1.58984,  0.00000,  0.26890,  0.70502, -0.08692,  0.06111, -0.10890
 3.37057, -8.17929,  2.80249, -10.81665, -3.79908,  1.58984, -0.35486,  0.00000,  1.05753,  0.08692,  0.18334, -0.10890
 3.54797, -9.15725,  2.10187, -11.08047, -3.61525,  1.55371, -0.26614,  0.08963, -1.05753,  0.17384,  0.12223, -0.18149
 3.81407, -8.89053,  1.05093, -11.25635, -3.12505,  1.48145,  0.44357, -0.08963,  0.35251,  0.17384, -0.12223, -0.03630
 3.45927, -9.06834,  1.40125, -11.52017, -3.24760,  1.51758, -0.08871,  0.53780, -0.70502, -0.17384,  0.36668, -0.10890
 3.28188, -8.71272,  0.35031, -11.43223, -3.37015,  1.44531, -0.62100, -0.35854, -1.76254, -0.26075,  0.00000, -0.07260
 3.45927, -9.06834, -1.05093, -10.99253, -3.61525,  1.40918, -0.08871,  0.08963,  0.35251,  0.00000, -0.24445,  0.07260
 3.45927, -8.80163,  2.45218, -11.34429, -3.55398,  1.66211, -0.08871,  0.08963, -0.70502,  0.08692, -0.24445, -0.03630
 3.90277, -8.80163,  1.05093, -11.34429, -3.49270,  1.44531,  0.35486,  0.08963,  0.35251, -0.08692,  0.12223, -0.07260
 3.54797, -9.24615,  1.05093, -11.25635, -3.92163,  1.58984,  0.00000, -0.35854, -0.70502,  0.08692,  0.18334, -0.03630
 3.10448, -9.60178,  1.75156, -10.99253, -3.61525,  1.62598,  0.00000,  0.00000, -0.35251,  0.08692, -0.12223, -0.14520
 3.90277, -9.24615,  1.40125, -11.52017, -3.24760,  1.55371, -0.53229,  0.08963,  0.35251, -0.43459, -0.18334, -0.14520
 3.45927, -8.62382,  0.35031, -11.34429, -3.43143,  1.55371, -0.26614,  0.00000,  0.35251, -0.17384, -0.12223,  0.00000
 3.45927, -9.33506, -1.05093, -11.25635, -3.79908,  1.55371,  0.17743, -0.26890,  0.00000, -0.26075,  0.00000,  0.03630
 3.28188, -8.80163,  0.00000, -11.52017, -3.73780,  1.55371, -0.08871,  0.17927, -0.70502,  0.00000, -0.12223,  0.18149
 3.19318, -8.89053,  0.35031, -11.43223, -3.92163,  1.48145,  0.00000,  0.08963, -0.70502,  0.17384, -0.06111, -0.07260
