
20.48955, -23.47101, -14.36276, -41.06808, -19.60815,  2.38477, -0.08871, -0.71707, -0.70502,  0.17384,  0.12223,  0.07260
20.31215, -22.93758, -15.76401, -40.45250, -19.36305,  2.24023, -0.44357,  0.00000,  0.70502,  0.86918,  0.06111,  0.07260
20.48955, -23.11539, -15.76401, -39.92486, -19.42433,  2.24023,  0.35486,  0.08963,  0.35251, -0.26075,  0.42779,  0.21779
20.31215, -22.58195, -15.76401, -40.27662, -19.24050,  2.31250,  0.00000, -0.35854, -1.05753,  0.26075,  0.00000,  0.00000
20.40085, -22.58195, -16.46463, -40.45250, -19.30178,  2.27637, -0.17743, -0.62744, -0.35251,  0.08692, -0.06111,  0.07260
19.95735, -22.22633, -18.91681, -40.45250, -19.17923,  2.20410, -0.08871, -0.08963, -0.35251,  0.43459, -0.06111,  0.00000
19.86865, -22.93758, -17.86588, -40.01280, -19.05667,  2.09570, -0.44357, -0.26890, -1.05753,  0.00000,  0.12223, -0.03630
20.31215, -22.49305, -17.86588, -40.71632, -19.54688,  2.31250,  0.00000,  0.08963, -0.35251,  0.26075,  0.00000, -0.07260
20.40085, -22.84867, -18.56650, -40.27662, -19.17923,  2.27637,  0.00000, -0.08963, -1.41003,  0.34767,  0.00000,  0.03630
20.57825, -22.49305, -21.36899, -40.27662, -19.36305,  2.24023, -0.08871, -0.26890, -0.70502, -0.17384,  0.06111,  0.18149
20.40085, -22.13743, -21.71930, -40.10074, -19.42433,  2.34863, -0.44357,  0.00000, -2.11505,  0.34767,  0.06111, -0.07260
20.40085, -22.22633, -21.71930, -40.45250, -19.05667,  2.38477,  0.08871, -0.53780,  1.76254,  0.43459, -0.55002,  0.00000
20.31215, -21.95962, -19.26712, -40.27662, -19.11795,  2.34863,  0.08871,  0.17927,  2.11505,  0.00000, -0.06111, -0.10890
20.13475, -21.60400, -23.12054, -40.10074, -19.73071,  2.16797, -0.08871,  0.08963,  0.00000,  0.26075, -0.12223, -0.03630
20.40085, -21.60400, -23.47086, -40.45250, -19.17923,  2.49316,  0.26614,  0.17927,  0.35251, -0.08692,  0.12223,  0.10890
20.40085, -21.42619, -22.06961, -39.57310, -18.99540,  2.45703, -0.08871,  0.44817,  1.05753, -0.17384,  0.00000,  0.07260
20.22345, -21.15947, -23.12054, -39.92486, -19.36305,  2.27637, -0.35486,  0.17927,  1.05753,  0.86918, -0.12223, -0.18149
20.22345, -21.95962, -25.22241, -39.83692, -19.24050,  2.42090,  0.26614, -0.17927,  0.70502,  0.26075,  0.18334, -0.03630
19.69125, -21.87071, -24.17148, -39.30928, -19.17923,  2.52930, -0.08871, -0.26890, -1.05753,  0.08692, -0.24445,  0.07260
20.13475, -21.51509, -25.57272, -39.66104, -19.05667,  2.20410, -0.17743, -0.17927, -0.70502, -0.08692, -0.12223,  0.00000
19.77995, -21.07056, -28.02490, -39.57310, -19.36305,  2.52930, -0.17743,  0.17927,  0.35251, -0.08692, -0.06111,  0.00000
19.95735, -21.07056, -28.37521, -39.13340, -19.30178,  2.49316,  0.08871,  0.08963, -1.41003,  0.17384,  0.00000, -0.03630
19.95735, -21.42619, -26.97397, -39.48516, -19.05667,  2.34863,  0.62100,  0.00000, -0.70502,  0.17384, -0.12223, -0.10890
19.86865, -21.42619, -28.37521, -39.30928, -18.99540,  2.34863, -0.08871, -0.26890,  1.41003,  0.43459,  0.06111, -0.07260
19.42516, -21.33728, -29.77646, -39.57310, -18.81157,  2.34863,  0.17743,  0.08963, -1.41003,  0.08692,  0.06111, -0.14520
20.48955, -21.07056, -29.42615, -39.39722, -18.87285,  2.45703,  0.26614, -0.26890,  0.70502, -0.08692,  0.00000, -0.07260
20.40085, -21.42619, -30.47708, -39.74898, -18.75030,  2.45703,  0.35486, -0.26890,  0.35251, -0.08692,  0.12223, -0.07260
19.60255, -21.15947, -30.47708, -39.30928, -18.81157,  2.56543, -0.17743, -0.26890,  0.70502,  0.43459,  0.06111,  0.00000
19.51385, -20.62604, -28.72552, -39.74898, -18.81157,  2.42090,  0.35486,  0.17927, -0.35251,  0.52151,  0.06111, -0.18149
19.33646, -20.35932, -31.87833, -39.22134, -18.81157,  2.45703, -0.08871, -0.17927,  1.41003,  0.08692,  0.42779,  0.07260
19.86865, -20.27042, -30.82739, -39.13340, -18.75030,  2.52930,  0.17743,  0.08963, -0.35251,  0.34767,  0.12223, -0.07260
19.42516, -21.60400, -31.17770, -39.13340, -18.62775,  2.45703,  0.08871,  0.00000,  0.00000, -0.34767,  0.06111, -0.07260
18.71556, -20.98166, -31.87833, -39.74898, -18.56647,  2.34863, -0.35486,  0.35854, -0.35251,  0.08692,  0.18334, -0.10890
19.24776, -20.71494, -32.22864, -39.04546, -18.50520,  2.27637, -0.35486,  0.00000,  1.41003, -0.26075,  0.12223, -0.07260
19.51385, -20.00370, -31.17770, -39.04546, -18.68902,  2.45703,  0.08871, -0.08963,  1.05753, -0.08692,  0.12223,  0.00000
19.69125, -20.62604, -33.98019, -39.13340, -18.44392,  2.27637,  0.26614, -0.26890,  1.76254, -0.08692,  0.36668,  0.00000
19.42516, -20.62604, -33.27957, -39.04546, -18.50520,  2.42090,  0.26614,  0.17927, -0.35251,  0.34767, -0.12223,  0.03630
19.07036, -20.35932, -33.62988, -39.13340, -18.07627,  2.45703,  0.00000, -0.08963, -0.35251, -0.26075,  0.00000, -0.18149
18.98166, -20.35932, -31.87833, -38.69370, -18.26009,  2.70996, -0.17743,  0.17927,  1.41003,  0.34767,  0.36668, -0.14520
19.69125, -20.71494, -31.87833, -38.95752, -17.95372,  2.70996,  0.35486,  0.17927,  2.46756,  0.00000, -0.12223, -0.03630
18.89296, -20.35932, -33.62988, -38.86958, -17.89244,  2.45703,  0.00000, -0.17927, -1.05753,  0.17384,  0.00000,  0.14520
18.53816, -20.53713, -34.68082, -39.04546, -17.52479,  2.42090,  0.53229, -0.08963,  0.35251,  0.00000, -0.06111,  0.00000
18.80426, -20.35932, -35.03113, -38.95752, -17.46351,  2.63770,  0.17743, -0.26890, -1.41003, -0.17384, -0.06111, -0.10890
19.33646, -20.27042, -34.68082, -39.04546, -17.83117,  2.49316,  0.00000,  0.35854, -1.05753,  0.43459,  0.30557, -0.10890
18.36076, -20.35932, -36.08206, -39.22134, -17.46351,  2.56543,  0.26614,  0.17927,  1.76254, -0.08692, -0.18334,  0.00000
18.27206, -20.09261, -35.73175, -38.95752, -17.52479,  2.56543,  0.08871, -0.35854,  0.35251,  0.17384,  0.24445,  0.03630
18.62686, -19.55917, -38.18393, -38.69370, -17.09586,  2.45703,  0.44357,  0.08963,  0.35251, -0.17384,  0.12223, -0.07260
18.98166, -19.64808, -34.33051, -38.69370, -17.34096,  2.63770,  0.08871, -0.17927,  0.35251,  0.26075,  0.24445, -0.10890
18.36076, -19.29246, -34.68082, -38.60576, -17.03458,  2.52930, -0.08871, -0.35854,  0.35251,  0.08692,  0.18334, -0.03630
18.53816, -19.11465, -35.73175, -38.34193, -17.03458,  2.60156,  0.17743, -0.17927,  0.70502, -0.43459,  0.12223, -0.10890
18.53816, -19.11465, -36.43237, -38.16605, -16.91203,  2.56543,  0.08871, -0.08963,  0.70502, -0.26075, -0.06111, -0.14520
18.71556, -19.20355, -34.33051, -38.78164, -16.91203,  2.52930,  0.08871,  0.26890,  1.05753, -0.08692,  0.30557,  0.03630
18.62686, -19.47027, -38.53424, -38.51781, -16.85076,  2.49316, -0.17743,  0.71707,  2.11505, -0.08692, -0.06111, -0.21779
18.44946, -18.40340, -36.08206, -38.25400, -16.78948,  2.49316, -0.17743, -0.08963, -0.35251,  0.08692,  0.06111,  0.03630
18.80426, -18.84793, -36.78268, -38.95752, -16.72821,  2.70996,  0.17743,  0.17927,  0.70502,  0.17384, -0.06111, -0.10890
18.18336, -18.31450, -38.18393, -38.86958, -16.54438,  2.52930,  0.35486, -0.08963,  2.11505, -0.17384, -0.06111,  0.14520
18.18336, -18.49231, -36.78268, -38.07812, -16.29928,  2.63770, -0.08871, -0.08963,  1.41003,  0.08692, -0.12223, -0.07260
18.00597, -18.67012, -37.48331, -38.25400, -16.54438,  2.78223,  0.17743,  0.17927,  0.00000, -0.08692,  0.18334, -0.21779
17.91727, -18.58121, -37.48331, -37.99017, -16.29928,  2.60156,  0.53229, -0.08963,  1.41003,  0.17384, -0.12223, -0.10890
17.82857, -18.22559, -39.23486, -38.25400, -15.93163,  2.56543,  0.08871,  0.26890, -1.05753, -0.08692,  0.30557, -0.10890
18.00597, -18.04778, -37.48331, -38.25400, -16.48310,  2.78223,  0.00000, -0.44817, -1.41003,  0.17384,  0.12223, -0.10890
18.00597, -17.69216, -40.63611, -38.07812, -16.85076,  2.67383,  0.08871,  0.17927,  0.35251,  0.26075, -0.18334, -0.18149
18.09467, -17.86997, -38.53424, -38.16605, -15.87035,  2.60156,  0.08871,  0.00000, -1.05753,  0.08692, -0.12223, -0.10890
18.36076, -17.51435, -39.23486, -37.99017, -16.23800,  2.60156,  0.17743,  0.44817,  0.00000,  0.00000,  0.42779,  0.03630
17.65117, -17.60326, -40.63611, -37.90224, -16.36055,  2.74609,  0.35486,  0.00000,  0.35251,  0.00000,  0.36668, -0.03630
18.44946, -17.15873, -38.18393, -37.81429, -16.36055,  2.81836, -0.08871, -0.26890,  0.00000, -0.34767, -0.06111, -0.18149
17.82857, -17.95888, -40.63611, -37.72636, -16.17673,  2.89063,  0.26614,  0.35854, -1.76254, -0.26075,  0.00000, -0.10890
17.65117, -17.69216, -39.93549, -37.81429, -15.93163,  2.78223,  0.08871, -0.08963,  0.00000, -0.17384, -0.30557, -0.21779
17.91727, -17.24763, -39.58517, -37.90224, -15.93163,  2.60156,  0.08871, -0.17927,  1.76254, -0.52151, -0.12223,  0.00000
17.56247, -17.78107, -40.98642, -38.16605, -15.80907,  2.70996,  0.26614, -0.08963, -0.35251,  0.43459,  0.00000, -0.21779
17.82857, -17.51435, -40.98642, -37.81429, -16.05418,  2.81836,  0.00000,  0.08963,  1.05753,  0.17384, -0.18334, -0.03630
17.73987, -17.69216, -38.88455, -38.51781, -15.99290,  2.85449, -0.08871,  0.00000,  0.00000,  0.26075, -0.12223,  0.03630
17.65117, -17.69216, -39.93549, -37.72636, -16.23800,  2.74609,  0.00000,  0.00000,  0.70502, -0.34767,  0.06111, -0.14520
17.56247, -17.33654, -38.53424, -37.99017, -15.93163,  2.89063,  0.00000,  0.26890, -0.70502, -0.08692,  0.00000, -0.10890
17.73987, -17.69216, -38.53424, -38.34193, -15.93163,  2.89063,  0.08871,  0.35854,  2.46756, -0.26075,  0.30557, -0.21779
17.56247, -17.51435, -39.23486, -37.63841, -15.87035,  2.70996, -0.08871, -0.17927, -0.35251,  0.34767,  0.06111, -0.14520
17.73987, -17.33654, -38.53424, -38.07812, -15.87035,  2.92676,  0.00000, -0.26890, -1.76254, -0.17384,  0.12223, -0.07260
17.91727, -17.69216, -38.53424, -37.55048, -15.87035,  3.03516,  0.17743, -0.26890, -0.35251, -0.43459, -0.18334, -0.07260
18.00597, -18.22559, -38.18393, -38.07812, -16.05418,  2.78223, -0.08871, -0.08963,  1.76254, -0.17384,  0.12223, -0.10890
18.53816, -18.31450, -37.13300, -38.25400, -15.74780,  2.89063,  0.08871, -0.53780,  0.35251,  0.00000, -0.06111, -0.07260
18.09467, -17.78107, -37.13300, -37.99017, -15.87035,  2.99902, -0.17743, -0.35854, -2.11505, -0.17384, -0.12223, -0.18149
18.36076, -18.31450, -36.43237, -38.60576, -16.23800,  2.99902,  0.17743,  0.17927, -0.70502,  0.08692, -0.06111, -0.10890
18.00597, -18.67012, -35.38144, -38.60576, -16.29928,  3.03516, -0.08871, -0.80671,  0.70502,  0.26075,  0.18334, -0.18149
18.36076, -18.58121, -35.73175, -37.99017, -16.11545,  2.92676,  0.44357,  0.35854,  0.70502, -0.34767,  0.12223,  0.00000
